,steam-LBS,startDay,endDay,RH-%,T-C,Tdew-C,pressure-mbar,solarRadiation-W/m2,windDirection,windSpeed-m/s,humidityRatio-kg/kg,coolingDegrees,heatingDegrees,dehumidification,occupancy
2013-09-15,0.0,2013-09-15,2013-09-16,66.1666666667,15.4166666667,8.65,1014.875,188.5,257.083333333,2.85879858333,0.00694911259797,3.6,1.29166666667,0.0,0.5
2013-09-16,,2013-09-16,2013-09-17,74.9166666667,14.1208333333,9.62083333333,1014.08333333,52.4166666667,268.333333333,3.59953991667,0.00754430100975,2.36666666667,1.26666666667,0.000123436891194,1.0
2013-09-17,2536.875,2013-09-17,2013-09-18,60.0416666667,10.6208333333,2.87083333333,1022.83333333,232.75,117.083333333,3.73842891667,0.0046032850905,0.7625,4.40416666667,0.0,1.0
2013-09-18,2666.25,2013-09-18,2013-09-19,59.5833333333,14.7666666667,6.5625,1018.70833333,228.541666667,255.833333333,2.68518733333,0.00602034770848,3.63333333333,2.02916666667,0.0,1.0
2013-09-19,2549.12760417,2013-09-19,2013-09-20,66.1666666667,16.9541666667,10.2,1014.29166667,226.166666667,220.0,2.23379808333,0.00773646081007,5.00833333333,0.816666666667,4.13652096617e-05,1.0
2013-09-20,2486.34114583,2013-09-20,2013-09-21,73.5833333333,17.175,11.9416666667,1013.0,219.583333333,209.583333333,2.34953891667,0.00869326921242,5.175,0.695833333333,0.000154538635601,1.0
2013-09-21,,2013-09-21,2013-09-22,78.625,18.8416666667,14.6875,1008.25,172.375,188.75,5.0694485,0.0104682674609,6.84166666667,0.383333333333,0.00161450418575,0.5
2013-09-22,,2013-09-22,2013-09-23,76.75,17.35,12.95,1001.66666667,77.5,265.416666667,5.05787441667,0.00970453282214,5.39166666667,0.458333333333,0.00167806536139,0.5
2013-09-23,2392.96875,2013-09-23,2013-09-24,62.3333333333,11.6458333333,4.44166666667,1008.875,217.583333333,323.75,4.7916705,0.00522949832047,1.0625,3.5625,0.0,1.0
2013-09-24,2395.98958333,2013-09-24,2013-09-25,67.3333333333,11.575,5.32916666667,1008.25,211.166666667,310.833333333,3.4027805,0.00556672320528,1.34583333333,3.85833333333,0.0,1.0
2013-09-25,2411.71223959,2013-09-25,2013-09-26,72.5416666667,13.2708333333,8.12083333333,1008.75,194.958333333,192.5,2.23379808333,0.00672594440713,2.10416666667,2.3625,0.0,1.0
2013-09-26,,2013-09-26,2013-09-27,77.375,13.5083333333,9.48333333333,1012.91666667,122.041666667,24.5833333333,3.10185433333,0.00735643612371,1.77083333333,1.57916666667,0.0,1.0
2013-09-27,2439.47916667,2013-09-27,2013-09-28,85.125,13.5416666667,11.0,1017.66666667,53.5833333333,106.25,3.51852133333,0.00809782840189,1.67916666667,1.6125,0.0,1.0
2013-09-28,2441.82291667,2013-09-28,2013-09-29,82.9583333333,14.0416666667,10.9041666667,1020.83333333,199.5,119.583333333,2.71990958333,0.0080691646993,2.7125,2.31666666667,5.77088098436e-05,0.5
2013-09-29,2423.64583333,2013-09-29,2013-09-30,85.5833333333,12.3,9.6375,1017.5,127.541666667,99.1666666667,1.64351983333,0.00741256575165,1.425,3.09166666667,0.0,0.5
2013-09-30,,2013-09-30,2013-10-01,89.8333333333,11.5083333333,9.63333333333,1012.70833333,107.541666667,95.0,1.85185333333,0.00744597480964,1.125,3.82083333333,0.0,1.0
2013-10-01,2408.60677083,2013-10-01,2013-10-02,77.6666666667,15.625,11.1166666667,1008.375,196.375,274.583333333,2.37268708333,0.00826054247621,3.9875,1.49166666667,0.000142045357134,1.0
2013-10-02,,2013-10-02,2013-10-03,70.6666666667,19.6458333333,13.7916666667,1007.54166667,193.041666667,274.166666667,4.0972255,0.00982806622842,7.64583333333,0.00833333333333,0.000968066228418,1.0
2013-10-03,,2013-10-03,2013-10-04,65.375,18.4083333333,11.275,1012.70833333,174.583333333,276.666666667,2.07176091667,0.00833758085644,6.40833333333,0.0958333333333,0.000171692024311,1.0
2013-10-04,4573.54166667,2013-10-04,2013-10-05,85.4166666667,14.7916666667,12.2291666667,1013.375,64.4166666667,253.333333333,1.03009341667,0.00887960131127,2.79166666667,0.995833333333,0.00041369098417,1.0
2013-10-05,4414.89583333,2013-10-05,2013-10-06,84.2083333333,16.3541666667,13.5125,1014.79166667,130.375,61.25,1.805557,0.00958770810733,4.35416666667,0.304166666667,0.000727708107326,0.5
2013-10-06,4410.625,2013-10-06,2013-10-07,92.9583333333,14.6125,13.4083333333,1017.29166667,20.875,87.0833333333,3.9583365,0.00951405054326,2.6125,0.4625,0.000667645097153,0.5
2013-10-07,4932.65625,2013-10-07,2013-10-08,88.8333333333,19.5416666667,17.4958333333,1010.0,121.0,187.916666667,6.03009741667,0.0125212746538,7.54166666667,0.0416666666667,0.0036612746538,1.0
2013-10-08,7748.90625,2013-10-08,2013-10-09,65.7916666667,13.8708333333,7.15,1017.54166667,165.666666667,207.5,3.79629933333,0.00629833074604,1.97083333333,1.72083333333,0.0,1.0
2013-10-09,13044.8502604,2013-10-09,2013-10-10,68.5416666667,11.8666666667,6.09583333333,1024.70833333,109.416666667,54.1666666667,3.84259566667,0.00576444426071,0.8875,3.15416666667,0.0,1.0
2013-10-10,,2013-10-10,2013-10-11,83.3333333333,12.3083333333,9.41666666667,1020.08333333,99.0416666667,50.0,2.62731691667,0.00730795653692,1.075,2.8,0.0,1.0
2013-10-11,6927.91666667,2013-10-11,2013-10-12,84.4583333333,14.0291666667,11.2541666667,1015.91666667,121.25,37.5,3.65741033333,0.00825780133827,2.04583333333,1.6375,0.0,1.0
2013-10-12,,2013-10-12,2013-10-13,89.8333333333,13.25,11.5375,1021.08333333,31.4166666667,55.8333333333,5.23148566667,0.00839363905035,1.32083333333,1.80833333333,0.000109989072059,0.5
2013-10-13,9342.82552083,2013-10-13,2013-10-14,79.9583333333,11.4083333333,7.91666666667,1024.75,54.9583333333,61.6666666667,3.14815066667,0.00656662654363,0.5,3.59166666667,0.0,0.5
2013-10-14,13360.3645833,2013-10-14,2013-10-15,72.6666666667,10.8083333333,5.69583333333,1022.04166667,156.791666667,174.166666667,1.60879758333,0.00565423426418,1.08333333333,4.4125,0.0,0.6
2013-10-15,,2013-10-15,2013-10-16,78.7083333333,13.3916666667,9.64166666667,1019.16666667,69.625,118.333333333,1.70139025,0.00740387573748,1.6375,1.92083333333,0.0,0.983333333333
2013-10-16,,2013-10-16,2013-10-17,86.7916666667,13.1416666667,10.825,1013.04166667,91.3333333333,90.8333333333,1.90972375,0.00807882622684,1.6,2.17916666667,1.71170328368e-06,1.0
2013-10-17,6634.85026042,2013-10-17,2013-10-18,90.875,16.0291666667,14.4416666667,1005.54166667,53.7083333333,217.5,3.13657658333,0.0103024714172,4.02916666667,0.441666666667,0.0014679847695,1.0
2013-10-18,8855.63151041,2013-10-18,2013-10-19,71.875,15.8125,10.3708333333,1003.83333333,157.375,265.833333333,5.26620791667,0.00806305895971,3.87083333333,0.820833333333,0.000591342624956,1.0
2013-10-19,12418.3203125,2013-10-19,2013-10-20,65.3333333333,13.3541666667,6.55416666667,1008.08333333,138.916666667,209.583333333,3.472225,0.00607086652806,1.99583333333,2.25833333333,0.0,0.5
2013-10-20,12705.1692708,2013-10-20,2013-10-21,65.125,11.8875,4.925,1006.95833333,157.625,276.25,4.583337,0.00555714551695,0.9,3.20416666667,0.0,0.5
2013-10-21,13846.5625,2013-10-21,2013-10-22,62.125,12.1666666667,4.75,1013.33333333,152.041666667,229.166666667,3.46065091667,0.00532073454245,1.53333333333,3.35416666667,0.0,1.0
2013-10-22,,2013-10-22,2013-10-23,68.375,13.8333333333,7.80833333333,1005.625,142.291666667,238.75,4.46759616667,0.00663649370442,2.4,2.19166666667,0.0,1.0
2013-10-23,16252.2851562,2013-10-23,2013-10-24,65.5833333333,8.6125,2.1375,1001.20833333,107.541666667,295.833333333,2.32639075,0.00447183437342,0.120833333333,6.3875,0.0,1.0
2013-10-24,18877.1549479,2013-10-24,2013-10-25,58.0416666667,7.47916666667,-0.679166666667,1004.54166667,149.125,269.166666667,5.26620791667,0.00364566773101,0.0,7.52083333333,0.0,1.0
2013-10-25,,2013-10-25,2013-10-26,63.4166666667,5.82916666667,-0.870833333333,1012.41666667,116.875,291.25,4.28241083333,0.00354803410984,0.0,9.17083333333,0.0,1.0
2013-10-26,19528.4244792,2013-10-26,2013-10-27,64.2916666667,7.54583333333,0.65,1012.66666667,134.333333333,230.416666667,5.0694485,0.0039756173398,0.00833333333333,7.45416666667,0.0,0.5
2013-10-27,,2013-10-27,2013-10-28,61.3333333333,8.49166666667,1.27916666667,1008.45833333,134.416666667,269.166666667,4.69907783333,0.00417201334229,0.0166666666667,6.50833333333,0.0,0.5
2013-10-28,21680.6380208,2013-10-28,2013-10-29,61.8333333333,7.65,0.504166666667,1017.66666667,127.875,262.5,4.583337,0.0039106206645,0.279166666667,7.35,0.0,1.0
2013-10-29,25159.7916667,2013-10-29,2013-10-30,62.625,4.5375,-2.275,1024.45833333,138.416666667,185.0,1.97916825,0.00314968087297,0.0,10.4625,0.0,1.0
2013-10-30,27107.9557292,2013-10-30,2013-10-31,80.75,6.21666666667,3.00416666667,1020.125,63.125,240.833333333,2.60416875,0.00470654704969,0.0,8.78333333333,0.0,1.0
2013-11-02,11195.2604167,2013-11-02,2013-11-03,71.2916666667,13.8583333333,8.33333333333,1000.0,81.5833333333,263.75,1.84027925,0.00691559213107,1.8875,1.69166666667,0.0,0.5
2013-11-03,21480.2083333,2013-11-03,2013-11-04,73.9583333333,5.60833333333,1.16666666667,1014.625,34.0416666667,190.416666667,5.63657858333,0.00429201103569,0.0,9.39166666667,0.0,0.5
2013-11-04,36255.3320312,2013-11-04,2013-11-05,57.125,1.71666666667,-6.02083333333,1031.79166667,127.625,84.5833333333,4.07407733333,0.00236186551537,0.0,13.2833333333,0.0,1.0
2013-11-05,33355.5208333,2013-11-05,2013-11-06,62.7916666667,4.10833333333,-2.60416666667,1032.91666667,116.291666667,245.833333333,2.2916685,0.00310095498176,0.0,10.8916666667,0.0,1.0
2013-11-06,20330.9309896,2013-11-06,2013-11-07,78.125,9.84166666667,5.9625,1022.25,116.291666667,206.25,4.81481866667,0.00582285546151,0.345833333333,5.15833333333,0.0,1.0
2013-11-07,,2013-11-07,2013-11-08,88.3333333333,12.7083333333,10.7333333333,1005.375,31.125,253.75,6.01852333333,0.00828833556417,2.00416666667,2.7125,0.000538118696362,1.0
2013-11-08,33292.3372396,2013-11-08,2013-11-09,65.8333333333,4.76666666667,-1.27083333333,1009.375,114.666666667,284.583333333,5.71759716667,0.00346017092195,0.0,10.2333333333,0.0,1.0
2013-11-09,30553.4440104,2013-11-09,2013-11-10,57.6666666667,4.08333333333,-3.79583333333,1016.45833333,90.75,260.0,4.24768858333,0.00284663412876,0.0,10.9166666667,0.0,0.5
2013-11-10,,2013-11-10,2013-11-11,82.5,7.53333333333,4.64583333333,1006.25,46.4166666667,239.166666667,4.95370766667,0.00536439379616,0.0,7.46666666667,0.0,0.5
2013-11-11,28458.6458333,2013-11-11,2013-11-12,61.4583333333,6.02916666667,-1.04583333333,1011.66666667,116.708333333,258.333333333,6.00694925,0.00351232219201,0.0,8.97083333333,0.0,1.0
2013-11-12,,2013-11-12,2013-11-13,70.125,1.95,-3.00416666667,1013.25,37.875,302.083333333,5.42824508333,0.00317401329588,0.0,13.05,0.0,1.0
2013-11-13,45880.0585938,2013-11-13,2013-11-14,46.75,-0.691666666667,-10.4291666667,1019.04166667,115.75,294.166666667,5.28935608333,0.00162547136408,0.0,15.6916666667,0.0,1.0
2013-11-14,,2013-11-14,2013-11-15,55.125,3.59583333333,-4.77916666667,1015.33333333,112.208333333,239.583333333,5.50926366667,0.00264644654639,0.0,11.4041666667,0.0,1.0
2013-11-15,25884.3619792,2013-11-15,2013-11-16,61.0416666667,7.37083333333,0.108333333333,1017.16666667,78.7916666667,226.666666667,4.5138925,0.00388247375976,0.166666666667,7.62916666667,0.0,1.0
2013-11-16,24692.4153646,2013-11-16,2013-11-17,64.6666666667,8.22083333333,1.5125,1020.75,67.5833333333,217.916666667,2.23379808333,0.0042219116053,0.129166666667,6.77916666667,0.0,0.5
2013-11-17,,2013-11-17,2013-11-18,93.375,9.1125,8.05,1017.75,22.7916666667,146.25,3.1250025,0.00684210509524,0.345833333333,5.8875,0.000138073791068,0.5
2013-11-18,12431.9335938,2013-11-18,2013-11-19,79.0833333333,13.9,10.0666666667,999.458333333,62.125,230.833333333,5.82176391667,0.00798690479466,2.37916666667,1.575,0.000603556944296,1.0
2013-11-19,,2013-11-19,2013-11-20,57.4166666667,3.25,-4.4125,1010.54166667,73.3333333333,309.166666667,6.805561,0.00276517380205,0.0,11.75,0.0,1.0
2013-11-20,34640.8854167,2013-11-20,2013-11-21,46.75,0.716666666667,-9.45,1028.45833333,101.333333333,338.333333333,4.39815166667,0.00178950752082,0.0,14.2833333333,0.0,1.0
2013-11-21,31247.4414062,2013-11-21,2013-11-22,56.5416666667,3.04583333333,-5.06666666667,1029.79166667,98.375,246.25,2.67361325,0.00259430572306,0.0,11.9541666667,0.0,1.0
2013-11-22,26577.9817708,2013-11-22,2013-11-23,96.125,6.0,5.32083333333,1014.70833333,10.5,217.083333333,2.32639075,0.0055609711111,0.0,9.0,0.0,1.0
2013-11-23,,2013-11-23,2013-11-24,65.75,3.52083333333,-2.65,1006.25,87.6666666667,290.0,7.30324658333,0.00330562011619,0.0,11.4791666667,0.0,0.5
2013-11-24,47770.9830729,2013-11-24,2013-11-25,42.8333333333,-4.29583333333,-13.8166666667,1010.375,62.7083333333,303.75,10.24306375,0.00119037138746,0.0,19.2958333333,0.0,0.5
2013-11-25,51195.9895833,2013-11-25,2013-11-26,36.0833333333,-3.675,-15.5958333333,1022.29166667,101.541666667,264.583333333,5.86806025,0.00105226684135,0.0,18.675,0.0,1.0
2013-11-26,41913.3398438,2013-11-26,2013-11-27,60.7083333333,2.34583333333,-5.05,1020.375,46.9583333333,190.416666667,3.87731791667,0.00275486517509,0.0,12.6541666667,0.0,1.0
2013-11-27,27684.1601562,2013-11-27,2013-11-28,93.8333333333,10.8583333333,9.83333333333,993.125,7.625,214.166666667,8.36806225,0.00806015419517,1.3875,4.48333333333,0.000763610594902,1.0
2013-11-28,,2013-11-28,2013-11-29,57.8333333333,-1.11666666667,-8.15416666667,1014.08333333,96.125,282.083333333,7.85880258333,0.00204046226185,0.0,16.1166666667,0.0,0.2
2013-11-29,49462.5651042,2013-11-29,2013-11-30,44.1666666667,-2.10833333333,-11.5291666667,1031.125,89.4583333333,314.166666667,4.16667,0.00138729808794,0.0,17.1083333333,0.0,0.2
2013-11-30,44937.4088542,2013-11-30,2013-12-01,61.125,-1.84166666667,-8.05416666667,1033.66666667,81.375,206.25,3.24074333333,0.00201905593463,0.0,16.8416666667,0.0,0.2
2013-12-01,,2013-12-01,2013-12-02,92.5416666667,3.0125,1.84166666667,1017.45833333,11.75,180.833333333,3.07870616667,0.00432722358632,0.0,11.9875,0.0,0.2
2013-12-02,39703.6979167,2013-12-02,2013-12-03,95.3333333333,2.14166666667,1.4,1010.66666667,38.0416666667,330.0,2.26852033333,0.00420164787349,0.0,12.8583333333,0.0,0.966666666667
2013-12-03,,2013-12-03,2013-12-04,89.2916666667,2.925,1.2125,1008.25,56.875,327.5,4.20139225,0.0041634646083,0.0,12.075,0.0,1.0
2013-12-04,,2013-12-04,2013-12-05,79.625,2.27083333333,-0.979166666667,1015.08333333,74.1666666667,278.75,3.10185433333,0.00348959998362,0.0,12.7291666667,0.0,1.0
2013-12-05,,2013-12-05,2013-12-06,93.9583333333,7.18333333333,6.20833333333,1015.04166667,8.91666666667,151.25,3.71528075,0.00604419301518,0.0208333333333,7.81666666667,0.0,1.0
2013-12-06,,2013-12-06,2013-12-07,89.4166666667,8.80833333333,7.07916666667,1011.25,14.125,299.166666667,4.722226,0.00642784501109,0.0291666666667,6.19166666667,0.0,1.0
2013-12-07,36295.2018229,2013-12-07,2013-12-08,79.7916666667,1.32083333333,-1.87916666667,1020.125,61.5416666667,319.166666667,4.50231841667,0.00331528036798,0.0,13.6791666667,0.0,0.5
2013-12-08,44209.8046875,2013-12-08,2013-12-09,59.5,-0.983333333333,-8.025,1029.58333333,50.875,247.916666667,2.18750175,0.00204247723726,0.0,15.9833333333,0.0,0.5
2013-12-09,,2013-12-09,2013-12-10,92.375,1.86666666667,0.6375,1015.70833333,6.16666666667,160.416666667,4.32870716667,0.00401469212055,0.0,13.1333333333,0.0,1.0
2013-12-10,47567.2916667,2013-12-10,2013-12-11,89.4166666667,-0.704166666667,-2.26666666667,1008.625,15.875,272.916666667,4.71065191667,0.0032541962918,0.0,15.7041666667,0.0,1.0
2013-12-11,,2013-12-11,2013-12-12,85.0416666667,-3.72083333333,-5.925,1017.0,82.75,247.5,6.42361625,0.00242382052403,0.0,18.7208333333,0.0,1.0
2013-12-12,,2013-12-12,2013-12-13,72.2083333333,-6.125,-9.6375,1017.91666667,87.3333333333,285.416666667,5.35880058333,0.00171693557574,0.0,21.125,0.0,1.0
2013-12-13,,2013-12-13,2013-12-14,77.375,-5.34166666667,-8.64166666667,1015.83333333,64.0,272.5,6.55093116667,0.00196224527805,0.0,20.3416666667,0.0,1.0
2013-12-14,,2013-12-14,2013-12-15,79.3333333333,-6.73333333333,-9.17916666667,1027.16666667,47.8333333333,152.5,5.60185633333,0.00188603131414,0.0,21.7333333333,0.0,0.5
2013-12-15,54271.1588542,2013-12-15,2013-12-16,94.6666666667,-0.983333333333,-1.8,998.958333333,24.7916666667,212.083333333,7.37269108333,0.00346925049255,0.0,15.9833333333,0.0,0.5
2013-12-16,58661.6080729,2013-12-16,2013-12-17,82.5,-4.98333333333,-7.575,1011.375,86.625,273.333333333,5.87963433333,0.00215918582636,0.0,19.9833333333,0.0,1.0
2013-12-17,64714.4791667,2013-12-17,2013-12-18,87.25,-6.61666666667,-8.05416666667,1016.29166667,53.125,136.666666667,4.39815166667,0.0020874516057,0.0,21.6166666667,0.0,1.0
2013-12-18,53939.7200521,2013-12-18,2013-12-19,90.125,-3.375,-4.85833333333,1009.70833333,54.5,287.5,6.79398691667,0.00265186980784,0.0,18.375,0.0,1.0
2013-12-19,44024.921875,2013-12-19,2013-12-20,89.5416666667,0.141666666667,-1.42083333333,1013.83333333,77.7083333333,242.5,5.694449,0.00343351347028,0.0,14.8583333333,0.0,1.0
2013-12-20,35621.9244792,2013-12-20,2013-12-21,93.3333333333,3.92916666667,2.85833333333,1012.70833333,59.5,204.583333333,4.61805925,0.00469327663813,0.0,11.0708333333,0.0,0.1
2013-12-21,,2013-12-21,2013-12-22,96.375,8.92083333333,8.30833333333,1009.875,48.2916666667,217.5,6.26157908333,0.00687935337955,0.0,6.07916666667,0.0,0.1
2013-12-22,28982.9166667,2013-12-22,2013-12-23,96.4583333333,9.57083333333,8.9625,1008.79166667,16.625,147.5,3.77315116667,0.00729327826485,0.325,5.42916666667,6.45157770364e-05,0.1
2013-12-23,27145.625,2013-12-23,2013-12-24,94.125,2.55416666667,1.6625,1012.75,12.7916666667,162.5,3.83102158333,0.00426846603669,0.0,12.4458333333,0.0,0.1
2013-12-24,,2013-12-24,2013-12-25,70.2083333333,-0.1,-4.9,1015.04166667,30.8333333333,325.0,5.42824508333,0.00263997833068,0.0,15.1,0.0,0.0
2013-12-25,24278.8020833,2013-12-25,2013-12-26,56.9166666667,-6.525,-12.4333333333,1026.66666667,84.0416666667,261.666666667,4.49074433333,0.00130540202668,0.0,21.525,0.0,0.0
2013-12-26,24120.6901042,2013-12-26,2013-12-27,86.7083333333,-1.59166666667,-3.5625,1020.41666667,17.9166666667,211.666666667,4.12037366667,0.0029539047587,0.0,16.5916666667,0.0,0.0
2013-12-27,,2013-12-27,2013-12-28,76.3333333333,-1.3875,-5.1375,1019.83333333,85.125,262.5,5.01157808333,0.00256318498202,0.0,16.3875,0.0,0.0
2013-12-28,24146.5169271,2013-12-28,2013-12-29,83.5833333333,1.55,-1.0125,1015.45833333,61.5833333333,236.25,5.59028225,0.00352241222808,0.0,13.45,0.0,0.0
2013-12-29,23450.8268229,2013-12-29,2013-12-30,95.1666666667,3.45833333333,2.66666666667,1005.54166667,24.8333333333,192.916666667,4.861115,0.00464201629595,0.0,11.5416666667,0.0,0.0
2013-12-30,,2013-12-30,2013-12-31,79.5833333333,-0.679166666667,-3.725,1008.54166667,66.25,295.833333333,6.77083875,0.00300663173307,0.0,15.6791666667,0.0,0.0
2014-01-02,59944.5247396,2014-01-02,2014-01-03,88.0326388889,-10.5670833333,-12.2403819444,1019.85520833,12.1909722222,246.638888889,1.82291666667,0.00150252515504,0.0,25.5670833333,0.0,0.3
2014-01-03,,2014-01-03,2014-01-04,72.4135416667,-14.3336805556,-18.5968055556,1015.64479167,70.8819444444,304.746527778,3.96458333333,0.00089596391871,0.0,29.3336805556,0.0,0.3
2014-01-04,46356.9921875,2014-01-04,2014-01-05,54.8902777778,-9.15625,-16.9533680556,1027.73020833,94.3611111111,207.309027778,1.77326388889,0.00108419434524,0.0,24.15625,0.0,0.3
2014-01-05,35440.4101562,2014-01-05,2014-01-06,68.4875,0.156215277778,-5.22378472222,1021.98472222,59.8125,171.46875,0.967708333333,0.00272082416373,0.0,14.8437847222,0.0,0.3
2014-01-06,29772.2460938,2014-01-06,2014-01-07,88.3666666667,7.85965277778,5.97232638889,997.714236111,14.8402777778,177.961805556,2.47048611111,0.00646683800814,0.593541666667,7.14496527778,0.000265780126892,0.3
2014-01-07,59491.3541667,2014-01-07,2014-01-08,42.1072916667,-9.92611111111,-20.4751388889,1011.64583333,97.78125,251.590277778,5.32708333333,0.000799070012568,0.0,24.9261111111,0.0,0.3
2014-01-08,61982.2916667,2014-01-08,2014-01-09,47.1256944444,-9.75611111111,-18.9905902778,1028.05555556,96.2604166667,226.1875,2.40868055556,0.000840315642104,0.0,24.7561111111,0.0,0.3
2014-01-09,50232.4869792,2014-01-09,2014-01-10,47.53125,-4.88534722222,-14.4742013889,1033.41909722,98.0555555556,246.659722222,1.49965277778,0.00120635953092,0.0,19.8853472222,0.0,0.3
2014-01-10,,2014-01-10,2014-01-11,81.1788194444,-1.30802083333,-4.19121527778,1029.63819444,22.6597222222,207.03125,0.565972222222,0.00292438884379,0.0,16.3080208333,0.0,0.3
2014-01-11,19111.8815104,2014-01-11,2014-01-12,96.2597222222,10.4835069444,9.9128125,1006.38194444,16.28125,152.125,1.528125,0.0079065614955,1.32743055556,4.51649305556,0.000488465284139,0.3
2014-01-12,22516.40625,2014-01-12,2014-01-13,63.3715277778,6.86284722222,0.166701388889,1001.17291667,76.5069444444,247.8125,4.57326388889,0.00408320696255,0.0492361111111,8.13715277778,0.0,0.3
