0,,kBtu/h,kBtu/h
5598,8/22/2002 6:00:00 AM,0,-0.5955535
5599,8/22/2002 7:00:00 AM,0,-0.5529706
5600,8/22/2002 8:00:00 AM,0,-0.7982853
5601,8/22/2002 9:00:00 AM,-6.482103,-7.059922
5602,8/22/2002 10:00:00 AM,-2.174585,-2.918961
5603,8/22/2002 11:00:00 AM,0,-0.5372532
5604,8/22/2002 12:00:00 PM,0,-0.4117064
5605,8/22/2002 1:00:00 PM,0,-0.347337
5606,8/22/2002 2:00:00 PM,0,-0.3186349
5607,8/22/2002 3:00:00 PM,0,-0.2506205
5608,8/22/2002 4:00:00 PM,0,-0.2603748
5609,8/22/2002 5:00:00 PM,0,-0.2693154
5610,8/22/2002 6:00:00 PM,-9.365513,-9.393509
5611,8/22/2002 7:00:00 PM,-8.987322,-9.212539
5612,8/22/2002 8:00:00 PM,-14.14265,-14.1127
5613,8/22/2002 9:00:00 PM,-12.65289,-12.96561
5614,8/22/2002 10:00:00 PM,-12.20878,-12.568
5615,8/22/2002 11:00:00 PM,-11.70828,-12.07014
5616,8/23/2002,-6.042384,-6.62184
5617,8/23/2002 1:00:00 AM,0,-0.5948433
5618,8/23/2002 2:00:00 AM,0,-0.5930262
5619,8/23/2002 3:00:00 AM,0,-0.5589212
5620,8/23/2002 4:00:00 AM,0,-0.561704
5621,8/23/2002 5:00:00 AM,0,-0.5827099
5622,8/23/2002 6:00:00 AM,0,-0.5839294
5623,8/23/2002 7:00:00 AM,0,-0.5495874
5624,8/23/2002 8:00:00 AM,0,-0.8200085
5625,8/23/2002 9:00:00 AM,-5.901494,-6.547768
5626,8/23/2002 10:00:00 AM,-2.173599,-2.960842
5627,8/23/2002 11:00:00 AM,0,-0.5621925
5628,8/23/2002 12:00:00 PM,0,-0.4407893
5629,8/23/2002 1:00:00 PM,0,-0.4629626
5630,8/23/2002 2:00:00 PM,0,-0.499736
5631,8/23/2002 3:00:00 PM,0,-0.5325373
5632,8/23/2002 4:00:00 PM,0,-0.4859309
5633,8/23/2002 5:00:00 PM,0,-0.4036808
5634,8/23/2002 6:00:00 PM,-8.71519,-8.847691
5635,8/23/2002 7:00:00 PM,-8.763161,-9.023898
5636,8/23/2002 8:00:00 PM,-13.93055,-13.93476
5637,8/23/2002 9:00:00 PM,-12.39241,-12.71734
5638,8/23/2002 10:00:00 PM,-11.90216,-12.29802
5639,8/23/2002 11:00:00 PM,-11.35454,-11.78581
5640,8/24/2002,-4.780748,-5.462493
5641,8/24/2002 1:00:00 AM,0,-0.6904992
5642,8/24/2002 2:00:00 AM,0,-0.6889123
5643,8/24/2002 3:00:00 AM,0,-0.6855209
5644,8/24/2002 4:00:00 AM,0,-0.7072033
5645,8/24/2002 5:00:00 AM,0,-0.7186788
5646,8/24/2002 6:00:00 AM,0,-0.7374934
5647,8/24/2002 7:00:00 AM,0,-0.6315123
5648,8/24/2002 8:00:00 AM,0,-0.5746365
5649,8/24/2002 9:00:00 AM,0,-0.5136947
5650,8/24/2002 10:00:00 AM,-8.907516,-9.277458
5651,8/24/2002 11:00:00 AM,-12.87376,-13.0513
5652,8/24/2002 12:00:00 PM,-16.0989,-16.08719
5653,8/24/2002 1:00:00 PM,-17.78317,-17.6286
5654,8/24/2002 2:00:00 PM,-18.00041,-17.73049
5655,8/24/2002 3:00:00 PM,-17.76192,-17.36776
5656,8/24/2002 4:00:00 PM,-17.27855,-16.94685
5657,8/24/2002 5:00:00 PM,-16.43206,-16.22467
5658,8/24/2002 6:00:00 PM,-15.50242,-15.43117
5659,8/24/2002 7:00:00 PM,-14.66594,-14.72411
5660,8/24/2002 8:00:00 PM,-14.0235,-14.20671
5661,8/24/2002 9:00:00 PM,-13.35652,-13.66505
5662,8/24/2002 10:00:00 PM,0,-0.6069914
5663,8/24/2002 11:00:00 PM,0,-0.704399
5664,8/25/2002,0,-0.7349592
5665,8/25/2002 1:00:00 AM,0,-0.7674839
5666,8/25/2002 2:00:00 AM,0,-0.8170733
5667,8/25/2002 3:00:00 AM,0,-0.8490927
5668,8/25/2002 4:00:00 AM,0,-0.8179352
5669,8/25/2002 5:00:00 AM,0,-0.7779725
5670,8/25/2002 6:00:00 AM,0,-0.7059182
5671,8/25/2002 7:00:00 AM,0,-0.6449639
5672,8/25/2002 8:00:00 AM,0,-0.6791924
5673,8/25/2002 9:00:00 AM,0,-0.6732727
5674,8/25/2002 10:00:00 AM,-1.570698,-2.473604
5675,8/25/2002 11:00:00 AM,-2.944627,-3.864222
5676,8/25/2002 12:00:00 PM,-2.463699,-3.376622
5677,8/25/2002 1:00:00 PM,-3.081761,-3.982637
5678,8/25/2002 2:00:00 PM,-3.895925,-4.768276
5679,8/25/2002 3:00:00 PM,-3.051802,-3.904175
5680,8/25/2002 4:00:00 PM,-2.887508,-3.772159
5681,8/25/2002 5:00:00 PM,-2.733644,-3.654051
5682,8/25/2002 6:00:00 PM,-1.41896,-2.383517
5683,8/25/2002 7:00:00 PM,-1.22921,-2.182981
5684,8/25/2002 8:00:00 PM,-1.197249,-2.13229
5685,8/25/2002 9:00:00 PM,-0.6173588,-1.526075
5686,8/25/2002 10:00:00 PM,0,-0.6521404
5687,8/25/2002 11:00:00 PM,0,-0.5424687
5688,8/26/2002,0,-0.439849
5689,8/26/2002 1:00:00 AM,0,-0.3598413
5690,8/26/2002 2:00:00 AM,0,-0.3136812
5691,8/26/2002 3:00:00 AM,0,-0.2695753
5692,8/26/2002 4:00:00 AM,0,-0.2506144
5693,8/26/2002 5:00:00 AM,0,-0.249769
5694,8/26/2002 6:00:00 AM,0,-0.2303656
5695,8/26/2002 7:00:00 AM,0,-0.1821353
5696,8/26/2002 8:00:00 AM,0,-0.4792727
5697,8/26/2002 9:00:00 AM,-2.459083,-2.994806
5698,8/26/2002 10:00:00 AM,-0.1840134,-0.7100602
5699,8/26/2002 11:00:00 AM,0,-0.1883932
5700,8/26/2002 12:00:00 PM,0,-1.413393E-02
5701,8/26/2002 1:00:00 PM,0,-9.414732E-03
5702,8/26/2002 2:00:00 PM,0,-5.779789E-02
5703,8/26/2002 3:00:00 PM,0,-9.540543E-02
5704,8/26/2002 4:00:00 PM,0,-0.1034669
5705,8/26/2002 5:00:00 PM,0,-0.113136
5706,8/26/2002 6:00:00 PM,-4.954443,-5.12303
5707,8/26/2002 7:00:00 PM,-5.752864,-5.975589
5708,8/26/2002 8:00:00 PM,-10.421,-10.3364
5709,8/26/2002 9:00:00 PM,-9.423117,-9.599252
5710,8/26/2002 10:00:00 PM,-9.229304,-9.449381
5711,8/26/2002 11:00:00 PM,-8.886257,-9.148747
5712,8/27/2002,-4.2386,-4.740339
5713,8/27/2002 1:00:00 AM,0,-0.4390931
5714,8/27/2002 2:00:00 AM,0,-0.3918723
5715,8/27/2002 3:00:00 AM,0,-0.3500005
5716,8/27/2002 4:00:00 AM,0,-0.3648004
5717,8/27/2002 5:00:00 AM,0,-0.3805281
5718,8/27/2002 6:00:00 AM,0,-0.4055652
5719,8/27/2002 7:00:00 AM,0,-0.3619835
5720,8/27/2002 8:00:00 AM,-0.1748006,-0.8017294
5721,8/27/2002 9:00:00 AM,-7.132847,-7.479537
5722,8/27/2002 10:00:00 AM,-1.970826,-2.572478
5723,8/27/2002 11:00:00 AM,0,-0.443475
5724,8/27/2002 12:00:00 PM,0,-0.3138087
5725,8/27/2002 1:00:00 PM,0,-0.3173649
5726,8/27/2002 2:00:00 PM,0,-0.3730565
5727,8/27/2002 3:00:00 PM,0,-0.401171
5728,8/27/2002 4:00:00 PM,0,-0.4769847
5729,8/27/2002 5:00:00 PM,0,-0.5526268
5730,8/27/2002 6:00:00 PM,0,-0.8651069
5731,8/27/2002 7:00:00 PM,0,-0.9802295
5732,8/27/2002 8:00:00 PM,-2.944624,-3.900797
5733,8/27/2002 9:00:00 PM,-3.441377,-4.389568
5734,8/27/2002 10:00:00 PM,-3.504795,-4.411514
5735,8/27/2002 11:00:00 PM,-3.41555,-4.262117
5736,8/28/2002,0,-0.9074007
5737,8/28/2002 1:00:00 AM,0,-0.6309167
5738,8/28/2002 2:00:00 AM,0,-0.505628
5739,8/28/2002 3:00:00 AM,0,-0.4279764
5740,8/28/2002 4:00:00 AM,0,-0.4057099
5741,8/28/2002 5:00:00 AM,0,-0.3931948
5742,8/28/2002 6:00:00 AM,0,-0.3728886
5743,8/28/2002 7:00:00 AM,0,-0.3104165
5744,8/28/2002 8:00:00 AM,0,-0.5903255
5745,8/28/2002 9:00:00 AM,-1.612179,-2.23327
5746,8/28/2002 10:00:00 AM,0,-0.6771634
5747,8/28/2002 11:00:00 AM,0,-0.4500403
5748,8/28/2002 12:00:00 PM,0,-0.3526506
5749,8/28/2002 1:00:00 PM,0,-0.3477368
5750,8/28/2002 2:00:00 PM,0,-0.3675071
5751,8/28/2002 3:00:00 PM,0,-0.3898004
5752,8/28/2002 4:00:00 PM,0,-0.402684
5753,8/28/2002 5:00:00 PM,0,-0.3952269
5754,8/28/2002 6:00:00 PM,0,-0.6286344
5755,8/28/2002 7:00:00 PM,0,-0.7694153
5756,8/28/2002 8:00:00 PM,-5.644702,-6.2253
5757,8/28/2002 9:00:00 PM,-5.420306,-6.118858
5758,8/28/2002 10:00:00 PM,-5.266416,-5.972544
5759,8/28/2002 11:00:00 PM,-5.055234,-5.759341
5760,8/29/2002,0,-0.8556868
5761,8/29/2002 1:00:00 AM,0,-0.6230425
5762,8/29/2002 2:00:00 AM,0,-0.5193074
5763,8/29/2002 3:00:00 AM,0,-0.4631492
5764,8/29/2002 4:00:00 AM,0,-0.4840286
5765,8/29/2002 5:00:00 AM,0,-0.5204624
5766,8/29/2002 6:00:00 AM,0,-0.5548689
5767,8/29/2002 7:00:00 AM,0,-0.4408555
5768,8/29/2002 8:00:00 AM,0,-0.6343285
5769,8/29/2002 9:00:00 AM,-3.745876,-4.311064
5770,8/29/2002 10:00:00 AM,-1.47355,-2.097661
5771,8/29/2002 11:00:00 AM,0,-0.4329731
5772,8/29/2002 12:00:00 PM,0,-0.2916494
5773,8/29/2002 1:00:00 PM,0,-0.2776151
5774,8/29/2002 2:00:00 PM,0,-0.3113502
5775,8/29/2002 3:00:00 PM,0,-0.3153357
5776,8/29/2002 4:00:00 PM,0,-0.3416466
5777,8/29/2002 5:00:00 PM,0,-0.3633105
5778,8/29/2002 6:00:00 PM,-4.270012,-4.736697
5779,8/29/2002 7:00:00 PM,-4.365764,-4.91279
5780,8/29/2002 8:00:00 PM,-10.34907,-10.58031
5781,8/29/2002 9:00:00 PM,-9.01165,-9.511104
5782,8/29/2002 10:00:00 PM,-8.623014,-9.180409
5783,8/29/2002 11:00:00 PM,-8.339431,-8.928732
5784,8/30/2002,-2.683857,-3.515578
5785,8/30/2002 1:00:00 AM,0,-0.7328734
5786,8/30/2002 2:00:00 AM,0,-0.6879912
5787,8/30/2002 3:00:00 AM,0,-0.6538889
5788,8/30/2002 4:00:00 AM,0,-0.662293
5789,8/30/2002 5:00:00 AM,0,-0.6737669
5790,8/30/2002 6:00:00 AM,0,-0.6839804
5791,8/30/2002 7:00:00 AM,0,-0.5988121
5792,8/30/2002 8:00:00 AM,0,-0.8147997
5793,8/30/2002 9:00:00 AM,-6.028896,-6.695958
5794,8/30/2002 10:00:00 AM,-2.833299,-3.583168
5795,8/30/2002 11:00:00 AM,0,-0.5891052
5796,8/30/2002 12:00:00 PM,0,-0.4916131
5797,8/30/2002 1:00:00 PM,0,-0.5097213
5798,8/30/2002 2:00:00 PM,0,-0.5392934
5799,8/30/2002 3:00:00 PM,0,-0.5206129
5800,8/30/2002 4:00:00 PM,0,-0.5151532
5801,8/30/2002 5:00:00 PM,0,-0.5098806
5802,8/30/2002 6:00:00 PM,-10.18916,-10.40997
5803,8/30/2002 7:00:00 PM,-9.029871,-9.49039
5804,8/30/2002 8:00:00 PM,-14.81608,-15.00356
5805,8/30/2002 9:00:00 PM,-12.77389,-13.28637
5806,8/30/2002 10:00:00 PM,-12.08214,-12.63905
5807,8/30/2002 11:00:00 PM,-11.43187,-12.00159
5808,8/31/2002,-4.742836,-5.531324
5809,8/31/2002 1:00:00 AM,0,-0.7616425
5810,8/31/2002 2:00:00 AM,0,-0.7417078
5811,8/31/2002 3:00:00 AM,0,-0.713657
5812,8/31/2002 4:00:00 AM,0,-0.7309318
5813,8/31/2002 5:00:00 AM,0,-0.7644233
5814,8/31/2002 6:00:00 AM,0,-0.7893254
5815,8/31/2002 7:00:00 AM,0,-0.6699163
5816,8/31/2002 8:00:00 AM,0,-0.5723051
5817,8/31/2002 9:00:00 AM,0,-0.4867455
5818,8/31/2002 10:00:00 AM,-8.48818,-8.858048
5819,8/31/2002 11:00:00 AM,-11.0863,-11.29729
5820,8/31/2002 12:00:00 PM,-13.13686,-13.19925
5821,8/31/2002 1:00:00 PM,-15.05153,-15.06495
5822,8/31/2002 2:00:00 PM,-16.39921,-16.39559
5823,8/31/2002 3:00:00 PM,-16.83799,-16.81722
5824,8/31/2002 4:00:00 PM,-15.90229,-15.90057
5825,8/31/2002 5:00:00 PM,-14.97277,-14.99021
5826,8/31/2002 6:00:00 PM,-14.21703,-14.26248
5827,8/31/2002 7:00:00 PM,-13.35991,-13.56521
5828,8/31/2002 8:00:00 PM,-12.68384,-13.02185
5829,8/31/2002 9:00:00 PM,-12.11272,-12.54882
5830,8/31/2002 10:00:00 PM,0,-0.6942308
5831,8/31/2002 11:00:00 PM,0,-0.7681062
5832,9/1/2002,0,-0.7562644
5833,9/1/2002 1:00:00 AM,0,-0.7104966
5834,9/1/2002 2:00:00 AM,0,-0.6875499
5835,9/1/2002 3:00:00 AM,0,-0.672865
5836,9/1/2002 4:00:00 AM,0,-0.666095
5837,9/1/2002 5:00:00 AM,0,-0.6756046
5838,9/1/2002 6:00:00 AM,0,-0.68293
5839,9/1/2002 7:00:00 AM,0,-0.6016634
5840,9/1/2002 8:00:00 AM,0,-0.6028544
5841,9/1/2002 9:00:00 AM,0,-0.619961
5842,9/1/2002 10:00:00 AM,-9.863935,-10.37874
5843,9/1/2002 11:00:00 AM,-13.2438,-13.5841
5844,9/1/2002 12:00:00 PM,-15.3504,-15.52734
5845,9/1/2002 1:00:00 PM,-17.30159,-17.3771
5846,9/1/2002 2:00:00 PM,-18.76892,-18.76268
5847,9/1/2002 3:00:00 PM,-19.33726,-19.24971
5848,9/1/2002 4:00:00 PM,-18.90432,-18.83383
5849,9/1/2002 5:00:00 PM,-17.50991,-17.47798
5850,9/1/2002 6:00:00 PM,-16.28236,-16.29667
5851,9/1/2002 7:00:00 PM,-15.2799,-15.44477
5852,9/1/2002 8:00:00 PM,-14.52127,-14.87138
5853,9/1/2002 9:00:00 PM,-13.76971,-14.30571
5854,9/1/2002 10:00:00 PM,0,-0.8012404
5855,9/1/2002 11:00:00 PM,0,-0.8437739
5856,9/2/2002,0,-0.7928795
5857,9/2/2002 1:00:00 AM,0,-0.7746813
5858,9/2/2002 2:00:00 AM,0,-0.7694649
5859,9/2/2002 3:00:00 AM,0,-0.7781243
5860,9/2/2002 4:00:00 AM,0,-0.7729509
5861,9/2/2002 5:00:00 AM,0,-0.7659358
5862,9/2/2002 6:00:00 AM,0,-0.7582282
5863,9/2/2002 7:00:00 AM,0,-0.6666244
5864,9/2/2002 8:00:00 AM,-1.157422,-2.005182
5865,9/2/2002 9:00:00 AM,-8.686275,-9.127333
5866,9/2/2002 10:00:00 AM,-4.590781,-5.134899
5867,9/2/2002 11:00:00 AM,0,-0.3281027
5868,9/2/2002 12:00:00 PM,0,-0.1201691
5869,9/2/2002 1:00:00 PM,0,-0.3306001
5870,9/2/2002 2:00:00 PM,0,-0.6588191
5871,9/2/2002 3:00:00 PM,0,-0.9297925
5872,9/2/2002 4:00:00 PM,0,-0.8177559
5873,9/2/2002 5:00:00 PM,0,-0.6439797
5874,9/2/2002 6:00:00 PM,-8.54216,-8.935978
5875,9/2/2002 7:00:00 PM,-8.728271,-9.155605
5876,9/2/2002 8:00:00 PM,-14.6954,-14.76524
5877,9/2/2002 9:00:00 PM,-13.05715,-13.39352
5878,9/2/2002 10:00:00 PM,-12.52417,-12.8854
5879,9/2/2002 11:00:00 PM,-11.92553,-12.31357
5880,9/3/2002,-6.071889,-6.686033
5881,9/3/2002 1:00:00 AM,0,-0.6210818
5882,9/3/2002 2:00:00 AM,0,-0.6067483
5883,9/3/2002 3:00:00 AM,0,-0.5907753
5884,9/3/2002 4:00:00 AM,0,-0.5880391
5885,9/3/2002 5:00:00 AM,0,-0.5739188
5886,9/3/2002 6:00:00 AM,0,-0.5463487
5887,9/3/2002 7:00:00 AM,0,-0.5350417
5888,9/3/2002 8:00:00 AM,-1.392294,-2.20579
5889,9/3/2002 9:00:00 AM,-5.66468,-6.199639
5890,9/3/2002 10:00:00 AM,-1.808432,-2.650643
5891,9/3/2002 11:00:00 AM,0,-0.725981
5892,9/3/2002 12:00:00 PM,0,-0.6055707
5893,9/3/2002 1:00:00 PM,0,-0.6179472
5894,9/3/2002 2:00:00 PM,0,-0.6829453
5895,9/3/2002 3:00:00 PM,0,-0.6798869
5896,9/3/2002 4:00:00 PM,0,-0.6417442
5897,9/3/2002 5:00:00 PM,0,-0.6162103
5898,9/3/2002 6:00:00 PM,0,-0.7963617
5899,9/3/2002 7:00:00 PM,0,-0.8873106
5900,9/3/2002 8:00:00 PM,-4.254545,-4.919369
5901,9/3/2002 9:00:00 PM,-4.375171,-5.128994
5902,9/3/2002 10:00:00 PM,-4.03902,-4.802475
5903,9/3/2002 11:00:00 PM,-3.749654,-4.54012
5904,9/4/2002,0,-0.9386468
5905,9/4/2002 1:00:00 AM,0,-0.6739534
5906,9/4/2002 2:00:00 AM,0,-0.5507389
5907,9/4/2002 3:00:00 AM,0,-0.4574603
5908,9/4/2002 4:00:00 AM,0,-0.4508732
5909,9/4/2002 5:00:00 AM,0,-0.4816227
5910,9/4/2002 6:00:00 AM,0,-0.483427
5911,9/4/2002 7:00:00 AM,0,-0.457382
5912,9/4/2002 8:00:00 AM,0,-0.782976
5913,9/4/2002 9:00:00 AM,0,-0.9065449
5914,9/4/2002 10:00:00 AM,0,-0.854664
5915,9/4/2002 11:00:00 AM,0,-0.5097921
5916,9/4/2002 12:00:00 PM,0,-0.2925787
5917,9/4/2002 1:00:00 PM,0,-0.2865838
5918,9/4/2002 2:00:00 PM,0,-0.3146169
5919,9/4/2002 3:00:00 PM,0,-0.306358
5920,9/4/2002 4:00:00 PM,0,-0.3632319
5921,9/4/2002 5:00:00 PM,0,-0.4417345
5922,9/4/2002 6:00:00 PM,0,-0.7496647
5923,9/4/2002 7:00:00 PM,0,-0.8643737
5924,9/4/2002 8:00:00 PM,-2.352494,-3.163589
5925,9/4/2002 9:00:00 PM,-2.447331,-3.266902
5926,9/4/2002 10:00:00 PM,-2.675395,-3.45654
5927,9/4/2002 11:00:00 PM,-3.014167,-3.734135
5928,9/5/2002,0,-0.7551896
5929,9/5/2002 1:00:00 AM,0,-0.4888151
5930,9/5/2002 2:00:00 AM,0,-0.3336059
5931,9/5/2002 3:00:00 AM,0,-0.2438481
5932,9/5/2002 4:00:00 AM,0,-0.2207321
5933,9/5/2002 5:00:00 AM,0,-0.2001939
5934,9/5/2002 6:00:00 AM,0,-0.1827211
5935,9/5/2002 7:00:00 AM,0,-0.1696742
5936,9/5/2002 8:00:00 AM,0,-0.4660116
5937,9/5/2002 9:00:00 AM,-0.9534786,-1.549467
5938,9/5/2002 10:00:00 AM,0,-0.7230123
5939,9/5/2002 11:00:00 AM,0,-0.5881042
5940,9/5/2002 12:00:00 PM,0,-0.5028682
5941,9/5/2002 1:00:00 PM,0,-0.4851207
5942,9/5/2002 2:00:00 PM,0,-0.4806347
5943,9/5/2002 3:00:00 PM,0,-0.4566984
5944,9/5/2002 4:00:00 PM,0,-0.4224258
5945,9/5/2002 5:00:00 PM,0,-0.3813388
5946,9/5/2002 6:00:00 PM,0,-0.6091049
5947,9/5/2002 7:00:00 PM,0,-0.7587914
5948,9/5/2002 8:00:00 PM,-4.376607,-4.98383
5949,9/5/2002 9:00:00 PM,-4.137536,-4.848486
5950,9/5/2002 10:00:00 PM,-4.039263,-4.772691
5951,9/5/2002 11:00:00 PM,-3.86006,-4.618712
5952,9/6/2002,0,-0.9068274
5953,9/6/2002 1:00:00 AM,0,-0.6904338
5954,9/6/2002 2:00:00 AM,0,-0.6117851
5955,9/6/2002 3:00:00 AM,0,-0.589802
5956,9/6/2002 4:00:00 AM,0,-0.5309691
5957,9/6/2002 5:00:00 AM,0,-0.5158129
5958,9/6/2002 6:00:00 AM,0,-0.4867681
5959,9/6/2002 7:00:00 AM,0,-0.4450158
5960,9/6/2002 8:00:00 AM,0,-0.7415663
5961,9/6/2002 9:00:00 AM,-8.486678E-02,-0.9664814
5962,9/6/2002 10:00:00 AM,0,-0.8751073
5963,9/6/2002 11:00:00 AM,0,-0.5768449
5964,9/6/2002 12:00:00 PM,0,-0.3642647
5965,9/6/2002 1:00:00 PM,0,-0.3435226
5966,9/6/2002 2:00:00 PM,0,-0.3437525
5967,9/6/2002 3:00:00 PM,0,-0.3549628
5968,9/6/2002 4:00:00 PM,0,-0.3547468
5969,9/6/2002 5:00:00 PM,0,-0.3368059
5970,9/6/2002 6:00:00 PM,-0.7094696,-1.269739
5971,9/6/2002 7:00:00 PM,-0.8835707,-1.584427
5972,9/6/2002 8:00:00 PM,-6.766011,-7.222799
5973,9/6/2002 9:00:00 PM,-5.151563,-5.872664
5974,9/6/2002 10:00:00 PM,-4.890012,-5.664912
5975,9/6/2002 11:00:00 PM,-4.563559,-5.368611
5976,9/7/2002,0,-0.9782119
5977,9/7/2002 1:00:00 AM,0,-0.7520229
5978,9/7/2002 2:00:00 AM,0,-0.6442462
5979,9/7/2002 3:00:00 AM,0,-0.588652
5980,9/7/2002 4:00:00 AM,0,-0.5961994
5981,9/7/2002 5:00:00 AM,0,-0.619399
5982,9/7/2002 6:00:00 AM,0,-0.6411219
5983,9/7/2002 7:00:00 AM,0,-0.5244715
5984,9/7/2002 8:00:00 AM,0,-0.466385
5985,9/7/2002 9:00:00 AM,0,-0.4255804
5986,9/7/2002 10:00:00 AM,-4.122208,-4.690766
5987,9/7/2002 11:00:00 AM,-7.330873,-7.778564
5988,9/7/2002 12:00:00 PM,-8.597569,-8.912299
5989,9/7/2002 1:00:00 PM,-10.82113,-10.97209
5990,9/7/2002 2:00:00 PM,-12.94388,-12.93371
5991,9/7/2002 3:00:00 PM,-14.51564,-14.33787
5992,9/7/2002 4:00:00 PM,-14.59485,-14.45581
5993,9/7/2002 5:00:00 PM,-13.51931,-13.47672
5994,9/7/2002 6:00:00 PM,-12.55272,-12.61491
5995,9/7/2002 7:00:00 PM,-11.83105,-12.02426
5996,9/7/2002 8:00:00 PM,-11.48733,-11.83081
5997,9/7/2002 9:00:00 PM,-11.13002,-11.61629
5998,9/7/2002 10:00:00 PM,0,-0.6971347
5999,9/7/2002 11:00:00 PM,0,-0.7492381
6000,9/8/2002,0,-0.728622
6001,9/8/2002 1:00:00 AM,0,-0.7415923
6002,9/8/2002 2:00:00 AM,0,-0.790322
6003,9/8/2002 3:00:00 AM,0,-0.8484603
6004,9/8/2002 4:00:00 AM,0,-0.8683348
6005,9/8/2002 5:00:00 AM,0,-0.8677808
6006,9/8/2002 6:00:00 AM,0,-0.8758729
6007,9/8/2002 7:00:00 AM,0,-0.7535777
6008,9/8/2002 8:00:00 AM,0,-0.6681771
6009,9/8/2002 9:00:00 AM,0,-0.5912384
6010,9/8/2002 10:00:00 AM,-5.404959,-5.944822
6011,9/8/2002 11:00:00 AM,-8.462616,-8.721859
6012,9/8/2002 12:00:00 PM,-10.40335,-10.37756
6013,9/8/2002 1:00:00 PM,-12.58944,-12.41087
6014,9/8/2002 2:00:00 PM,-14.62819,-14.35341
6015,9/8/2002 3:00:00 PM,-15.92306,-15.54392
6016,9/8/2002 4:00:00 PM,-15.68948,-15.3769
6017,9/8/2002 5:00:00 PM,-14.73047,-14.53007
6018,9/8/2002 6:00:00 PM,-13.68737,-13.608
6019,9/8/2002 7:00:00 PM,-12.85567,-12.93476
6020,9/8/2002 8:00:00 PM,-12.39155,-12.64062
6021,9/8/2002 9:00:00 PM,-11.86961,-12.28939
6022,9/8/2002 10:00:00 PM,0,-0.6694364
6023,9/8/2002 11:00:00 PM,0,-0.7465022
6024,9/9/2002,0,-0.744113
6025,9/9/2002 1:00:00 AM,0,-0.7291762
6026,9/9/2002 2:00:00 AM,0,-0.7497281
6027,9/9/2002 3:00:00 AM,0,-0.7646891
6028,9/9/2002 4:00:00 AM,0,-0.7880133
6029,9/9/2002 5:00:00 AM,0,-0.8135252
6030,9/9/2002 6:00:00 AM,0,-0.8392856
6031,9/9/2002 7:00:00 AM,0,-0.7560824
6032,9/9/2002 8:00:00 AM,0,-0.9768575
6033,9/9/2002 9:00:00 AM,-6.924085,-7.715515
6034,9/9/2002 10:00:00 AM,-4.508756,-5.319517
6035,9/9/2002 11:00:00 AM,0,-0.6092929
6036,9/9/2002 12:00:00 PM,0,-0.4347823
6037,9/9/2002 1:00:00 PM,0,-0.3589837
6038,9/9/2002 2:00:00 PM,0,-0.3023755
6039,9/9/2002 3:00:00 PM,0,-0.2283105
6040,9/9/2002 4:00:00 PM,0,-0.313117
6041,9/9/2002 5:00:00 PM,0,-0.404911
6042,9/9/2002 6:00:00 PM,-12.12599,-12.13418
6043,9/9/2002 7:00:00 PM,-10.44287,-10.80035
6044,9/9/2002 8:00:00 PM,-16.01916,-16.13305
6045,9/9/2002 9:00:00 PM,-14.01648,-14.46024
6046,9/9/2002 10:00:00 PM,-13.18213,-13.70659
6047,9/9/2002 11:00:00 PM,-12.32688,-12.90068
6048,9/10/2002,-5.145649,-5.989196
6049,9/10/2002 1:00:00 AM,0,-0.827754
6050,9/10/2002 2:00:00 AM,0,-0.7852361
6051,9/10/2002 3:00:00 AM,0,-0.7490946
6052,9/10/2002 4:00:00 AM,0,-0.7327763
6053,9/10/2002 5:00:00 AM,0,-0.7360042
6054,9/10/2002 6:00:00 AM,0,-0.7387297
6055,9/10/2002 7:00:00 AM,0,-0.6402624
6056,9/10/2002 8:00:00 AM,-1.450791,-2.248516
6057,9/10/2002 9:00:00 AM,-9.157526,-9.517041
6058,9/10/2002 10:00:00 AM,-4.779854,-5.372942
6059,9/10/2002 11:00:00 AM,0,-0.4782395
6060,9/10/2002 12:00:00 PM,0,-0.3658137
6061,9/10/2002 1:00:00 PM,0,-0.3703782
6062,9/10/2002 2:00:00 PM,0,-0.4040326
6063,9/10/2002 3:00:00 PM,0,-0.4370706
6064,9/10/2002 4:00:00 PM,0,-0.4795134
6065,9/10/2002 5:00:00 PM,0,-0.5245658
6066,9/10/2002 6:00:00 PM,-5.947554,-6.517452
6067,9/10/2002 7:00:00 PM,-6.005605,-6.658933
6068,9/10/2002 8:00:00 PM,-11.52484,-11.84887
6069,9/10/2002 9:00:00 PM,-10.09159,-10.70333
6070,9/10/2002 10:00:00 PM,-9.458572,-10.09249
6071,9/10/2002 11:00:00 PM,-8.917305,-9.56229
6072,9/11/2002,-3.419215,-4.266703
6073,9/11/2002 1:00:00 AM,0,-0.7434899
6074,9/11/2002 2:00:00 AM,0,-0.687458
6075,9/11/2002 3:00:00 AM,0,-0.6539309
6076,9/11/2002 4:00:00 AM,0,-0.6131775
6077,9/11/2002 5:00:00 AM,0,-0.5807914
6078,9/11/2002 6:00:00 AM,0,-0.544751
6079,9/11/2002 7:00:00 AM,0,-0.5192667
6080,9/11/2002 8:00:00 AM,0,-0.8140334
6081,9/11/2002 9:00:00 AM,-5.224119,-5.93204
6082,9/11/2002 10:00:00 AM,-1.013549,-1.914598
6083,9/11/2002 11:00:00 AM,0,-0.7203495
